Wall time,Step,Value
1608083612.1276774,3,2.3245737552642822
1608083613.713311,5,2.312767267227173
1608083614.515363,6,2.300208330154419
1608083616.104881,8,2.31874418258667
1608083617.6681762,10,2.348294258117676
1608083618.4766862,11,2.3208961486816406
1608083619.2807922,12,2.330571174621582
1608083620.0591369,13,2.283449172973633
1608083620.8472004,14,2.329495906829834
1608083621.6375327,15,2.2987587451934814
1608083622.4308486,16,2.278229236602783
1608083623.2101934,17,2.2993829250335693
1608083624.0040674,18,2.2917840480804443
1608083624.7855046,19,2.3013455867767334
1608083625.6046536,20,2.295118808746338
1608083627.191546,22,2.296560764312744
1608083628.7731695,24,2.2777090072631836
1608083629.5619955,25,2.2557053565979004
1608083633.5797586,30,2.253129482269287
1608083634.3771996,31,2.270681858062744
1608083635.1713254,32,2.2332985401153564
1608083635.9579024,33,2.2261252403259277
1608083636.7535563,34,2.238806962966919
1608083638.3612578,36,2.232598066329956
1608083640.7497914,39,2.213803768157959
1608083641.5467167,40,2.227679491043091
1608083643.1392918,42,2.201333999633789
1608083643.961549,43,2.1862103939056396
1608083644.7552264,44,2.222585678100586
1608083645.5624983,45,2.1767385005950928
1608083647.1930602,47,2.179034948348999
1608083648.784216,49,2.175065040588379
1608083649.595952,50,2.1451103687286377
1608083652.018619,53,2.1510095596313477
1608083652.8382494,54,2.1404526233673096
1608083653.6524787,55,2.085463047027588
1608083654.444288,56,2.120708465576172
1608083655.243971,57,2.078805685043335
1608083657.6621988,60,2.0334033966064453
1608083658.4671319,61,2.127938985824585
1608083660.0818121,63,2.13936448097229
1608083660.8786697,64,2.0457985401153564
1608083661.690825,65,1.9412099123001099
1608083662.4966521,66,2.102281332015991
1608083663.293992,67,2.054197311401367
1608083664.091195,68,2.05397367477417
1608083664.8914099,69,2.097111225128174
1608083666.5025127,71,1.9938410520553589
1608083667.3210766,72,1.9700196981430054
1608083668.120706,73,2.055542230606079
1608083668.9101293,74,2.0068576335906982
1608083670.500512,76,1.9183675050735474
1608083672.115883,78,1.8359475135803223
1608083672.9008825,79,2.013162136077881
1608083674.5125382,81,1.9457699060440063
1608083675.3240182,82,1.9523751735687256
1608083676.9192932,84,1.9409911632537842
1608083677.732956,85,1.9271900653839111
1608083678.5444639,86,1.8605657815933228
1608083679.3344831,87,1.7711230516433716
1608083680.1323829,88,1.9836753606796265
1608083680.9386709,89,1.9263010025024414
1608083682.5470672,91,1.9503791332244873
1608083683.3645916,92,1.9072365760803223
1608083684.1503074,93,1.8918620347976685
1608083684.949195,94,1.7989709377288818
1608083688.985141,99,1.8795216083526611
1608083689.7709694,100,1.7524267435073853
1608083691.3769639,102,1.8231631517410278
1608083692.9745765,104,1.9437098503112793
1608083693.75932,105,1.662172555923462
1608083694.549966,106,1.732172966003418
1608083696.94907,109,1.537788987159729
1608083700.1811357,113,1.6976208686828613
1608083702.5922577,116,1.5725575685501099
1608083704.1920192,118,1.5544652938842773
1608083704.974535,119,1.6683692932128906
1608083705.7821276,120,1.5286973714828491
1608083708.9920285,124,1.6680296659469604
1608083709.816897,125,1.637664794921875
1608083710.6318378,126,1.5849167108535767
1608083711.4472744,127,1.5399960279464722
1608083713.080769,129,1.5768744945526123
1608083713.867259,130,1.634633183479309
1608083716.256855,133,1.475649356842041
1608083718.663386,136,1.4245483875274658
1608083719.4587576,137,1.3951020240783691
1608083721.038783,139,1.4948991537094116
1608083722.639928,141,1.4278254508972168
1608083723.4514081,142,1.4414180517196655
1608083724.2428644,143,1.4319450855255127
1608083725.0279253,144,1.518406629562378
1608083725.823168,145,1.4293487071990967
1608083726.649452,146,1.349730372428894
1608083728.276623,148,1.4818520545959473
1608083729.082169,149,1.327817440032959
1608083729.8944283,150,1.3257824182510376
1608083730.6818452,151,1.4047975540161133
1608083732.3296556,153,1.4078431129455566
1608083733.1470141,154,1.3729069232940674
1608083733.9456353,155,1.3420964479446411
1608083735.5788467,157,1.5117803812026978
1608083736.3945336,158,1.2360296249389648
1608083737.219716,159,1.3938946723937988
1608083738.8053198,161,1.3668081760406494
1608083739.6118395,162,1.3888343572616577
1608083741.2155232,164,1.426027536392212
1608083742.0302212,165,1.3488982915878296
1608083743.659821,167,1.3356744050979614
1608083744.4755383,168,1.5630159378051758
1608083745.2708158,169,1.4908772706985474
1608083746.8591373,171,1.2105050086975098
1608083750.0452929,175,1.2127665281295776
1608083750.8351448,176,1.3270224332809448
1608083751.6284559,177,1.298777461051941
1608083752.4405797,178,1.2286648750305176
1608083754.065081,180,1.272451400756836
1608083754.8561974,181,1.3254913091659546
1608083756.4556556,183,1.2986891269683838
1608083758.0463765,185,1.2043390274047852
1608083758.8290703,186,1.3435587882995605
1608083759.6295786,187,1.2294503450393677
1608083760.4404588,188,1.1971995830535889
1608083762.0721395,190,1.2628463506698608
1608083762.8728426,191,1.0684058666229248
1608083768.528433,198,1.1546911001205444
1608083771.7437725,202,1.0659856796264648
1608083774.1479127,205,1.1845295429229736
1608083774.9388046,206,1.2211573123931885
1608083775.7294543,207,1.2664589881896973
1608083776.5202396,208,1.2885242700576782
1608083779.717184,212,1.170883297920227
1608083780.521051,213,1.2797253131866455
1608083781.3171232,214,1.3947629928588867
1608083782.1162837,215,1.0593181848526
1608083784.48926,218,0.9349966645240784
1608083785.2884028,219,1.0234668254852295
1608083786.084027,220,1.1329731941223145
1608083786.8750265,221,1.0279622077941895
1608083787.6718435,222,1.0961594581604004
1608083788.4799278,223,0.9991909861564636
1608083790.070387,225,1.0578669309616089
1608083790.8720078,226,1.030076503753662
1608083791.666433,227,1.131036639213562
1608083793.2745981,229,1.194545865058899
1608083794.0920784,230,1.0389939546585083
1608083794.9043205,231,1.1423696279525757
1608083795.7008169,232,1.00721275806427
