Wall time,Step,Value
1607855977.0477793,0,0.14999999105930328
1607855978.3238635,1,0.03999999910593033
1607855980.9443622,3,0.09999999403953552
1607855983.5543854,5,0.11999999731779099
1607855984.8376038,6,0.07999999821186066
1607855986.126165,7,0.07000000029802322
1607855987.4159007,8,0.11999999731779099
1607855988.6960223,9,0.10999999940395355
1607855989.9811807,10,0.12999999523162842
1607855991.2617545,11,0.14999999105930328
1607855992.56972,12,0.20999999344348907
1607855993.8524156,13,0.1599999964237213
1607855995.141887,14,0.20999999344348907
1607855996.4343152,15,0.1599999964237213
1607855997.7316575,16,0.2199999988079071
1607855999.018093,17,0.17999999225139618
1607856000.3099322,18,0.17000000178813934
1607856001.597175,19,0.19999998807907104
1607856002.9073322,20,0.25
1607856004.19144,21,0.23999999463558197
1607856005.4733768,22,0.29999998211860657
1607856006.7626681,23,0.17999999225139618
1607856008.03371,24,0.20999999344348907
1607856009.305744,25,0.23999999463558197
1607856011.8673089,27,0.20999999344348907
1607856015.7316692,30,0.1599999964237213
1607856017.0155504,31,0.12999999523162842
1607856018.3123255,32,0.17999999225139618
1607856019.5873318,33,0.26999998092651367
1607856020.8712485,34,0.2800000011920929
1607856023.4309132,36,0.20999999344348907
1607856024.6932623,37,0.2800000011920929
1607856025.9632354,38,0.25999999046325684
1607856027.22516,39,0.25
1607856028.488772,40,0.20999999344348907
1607856031.068921,42,0.25
1607856032.3457143,43,0.14999999105930328
1607856033.6329854,44,0.19999998807907104
1607856034.8969486,45,0.2199999988079071
1607856036.1670833,46,0.19999998807907104
1607856037.420606,47,0.1899999976158142
1607856039.945912,49,0.25
1607856041.1988716,50,0.2199999988079071
1607856043.7416584,52,0.26999998092651367
1607856044.9912,53,0.17999999225139618
1607856046.2663527,54,0.1599999964237213
1607856047.5342753,55,0.23999999463558197
1607856048.7986138,56,0.12999999523162842
1607856050.0580382,57,0.25999999046325684
1607856052.5819592,59,0.26999998092651367
1607856053.8441548,60,0.26999998092651367
1607856055.111603,61,0.26999998092651367
1607856056.3807788,62,0.23999999463558197
1607856057.6385891,63,0.29999998211860657
1607856058.9081533,64,0.32999998331069946
1607856060.1727717,65,0.25999999046325684
1607856061.436498,66,0.25
1607856062.6957135,67,0.25
1607856063.968958,68,0.1899999976158142
1607856065.2343802,69,0.28999999165534973
1607856067.7553606,71,0.28999999165534973
1607856069.0048916,72,0.28999999165534973
1607856070.2526958,73,0.28999999165534973
1607856071.52505,74,0.26999998092651367
1607856072.7904503,75,0.2800000011920929
1607856074.0486083,76,0.22999998927116394
1607856075.287532,77,0.26999998092651367
1607856076.5377939,78,0.26999998092651367
1607856077.8106737,79,0.29999998211860657
1607856080.3598764,81,0.29999998211860657
1607856081.6153107,82,0.25999999046325684
1607856084.1368325,84,0.28999999165534973
1607856085.3726823,85,0.28999999165534973
1607856086.668091,86,0.26999998092651367
1607856087.9502618,87,0.32999998331069946
1607856089.232105,88,0.25999999046325684
1607856090.4905334,89,0.2800000011920929
1607856093.0252929,91,0.32999998331069946
1607856094.2833488,92,0.3499999940395355
1607856095.5335243,93,0.35999998450279236
1607856096.794507,94,0.32999998331069946
1607856098.0535483,95,0.3100000023841858
1607856099.3070867,96,0.3400000035762787
1607856100.5458145,97,0.3499999940395355
1607856103.0495915,99,0.32999998331069946
1607856104.2994413,100,0.3400000035762787
1607856105.5439816,101,0.38999998569488525
1607856106.8095179,102,0.3799999952316284
1607856108.029436,103,0.32999998331069946
1607856109.2803507,104,0.2800000011920929
1607856110.5305595,105,0.38999998569488525
1607856111.7631426,106,0.3199999928474426
1607856114.2346008,108,0.3400000035762787
1607856115.4566162,109,0.3400000035762787
1607856116.6925833,110,0.28999999165534973
1607856117.9386578,111,0.2800000011920929
1607856119.1754153,112,0.3400000035762787
1607856120.4193773,113,0.3499999940395355
1607856121.6272378,114,0.3100000023841858
1607856122.8289626,115,0.3400000035762787
1607856124.0495062,116,0.25999999046325684
1607856125.265152,117,0.3700000047683716
1607856126.5022433,118,0.26999998092651367
1607856127.7264903,119,0.41999998688697815
1607856128.9462154,120,0.29999998211860657
1607856130.163702,121,0.25999999046325684
1607856131.4044716,122,0.3999999761581421
1607856132.6182926,123,0.3799999952316284
1607856133.8195093,124,0.26999998092651367
1607856135.0172586,125,0.38999998569488525
1607856136.2368495,126,0.38999998569488525
1607856137.47689,127,0.3700000047683716
1607856139.9417956,129,0.3100000023841858
1607856141.1616454,130,0.3100000023841858
1607856144.8404737,133,0.38999998569488525
1607856146.0500286,134,0.3100000023841858
1607856148.473141,136,0.3400000035762787
1607856149.6916056,137,0.41999998688697815
1607856152.1365194,139,0.32999998331069946
1607856154.558066,141,0.3999999761581421
1607856155.773104,142,0.4699999988079071
1607856156.998386,143,0.35999998450279236
1607856158.206444,144,0.3700000047683716
1607856159.4146593,145,0.3799999952316284
1607856160.626187,146,0.550000011920929
1607856163.0529768,148,0.4099999964237213
1607856164.2658317,149,0.4599999785423279
1607856165.479059,150,0.3999999761581421
1607856166.7043288,151,0.35999998450279236
1607856169.1510563,153,0.35999998450279236
1607856170.3929532,154,0.429999977350235
1607856171.606847,155,0.3700000047683716
1607856172.8252296,156,0.41999998688697815
1607856174.0487459,157,0.429999977350235
1607856175.254336,158,0.3700000047683716
1607856176.4780228,159,0.3799999952316284
1607856178.9304328,161,0.32999998331069946
1607856180.1778798,162,0.3100000023841858
1607856182.6413949,164,0.3400000035762787
1607856183.8584905,165,0.38999998569488525
1607856186.3108165,167,0.41999998688697815
1607856187.5698838,168,0.38999998569488525
1607856188.8015015,169,0.5099999904632568
1607856191.253104,171,0.429999977350235
1607856192.5108855,172,0.3700000047683716
1607856193.7260203,173,0.44999998807907104
1607856196.1762002,175,0.4599999785423279
1607856197.3894317,176,0.4399999976158142
1607856198.6431327,177,0.5199999809265137
1607856199.86201,178,0.4899999797344208
1607856202.3204288,180,0.3799999952316284
1607856203.5700011,181,0.5299999713897705
1607856204.78183,182,0.429999977350235
1607856205.9967742,183,0.3799999952316284
1607856207.221008,184,0.41999998688697815
1607856208.4487689,185,0.44999998807907104
1607856209.6688516,186,0.4899999797344208
1607856210.8999038,187,0.44999998807907104
1607856212.1154737,188,0.5
1607856214.594794,190,0.44999998807907104
1607856215.7977855,191,0.4699999988079071
1607856219.461461,194,0.4699999988079071
1607856224.379968,198,0.429999977350235
1607856225.6041784,199,0.429999977350235
1607856228.0709562,201,0.550000011920929
1607856229.2978153,202,0.4599999785423279
1607856230.5044968,203,0.5899999737739563
1607856232.9473333,205,0.429999977350235
1607856234.1780784,206,0.5399999618530273
1607856235.3900638,207,0.550000011920929
1607856236.5995984,208,0.38999998569488525
1607856237.814261,209,0.5199999809265137
1607856241.477056,212,0.4399999976158142
1607856242.6940246,213,0.44999998807907104
1607856243.911585,214,0.5199999809265137
1607856245.1260273,215,0.4899999797344208
1607856246.3496146,216,0.5199999809265137
1607856247.5665498,217,0.6399999856948853
1607856248.7861595,218,0.47999998927116394
1607856250.0271156,219,0.6100000143051147
1607856251.220661,220,0.5199999809265137
1607856252.4428878,221,0.4899999797344208
1607856253.6542418,222,0.4399999976158142
1607856254.8381097,223,0.4699999988079071
1607856257.343429,225,0.6100000143051147
1607856258.55995,226,0.429999977350235
1607856259.7849472,227,0.5099999904632568
1607856262.2286203,229,0.5999999642372131
1607856263.4418468,230,0.5799999833106995
1607856264.6468883,231,0.5299999713897705
1607856265.8671782,232,0.6200000047683716
1607856267.0796947,233,0.5799999833106995
1607856268.3028035,234,0.5199999809265137
1607856269.5200474,235,0.5999999642372131
1607856271.9481652,237,0.550000011920929
