Wall time,Step,Value
1608209717.101881,0,2.3037378787994385
1608209718.7830496,1,2.2944037914276123
1608209720.492478,2,2.313504934310913
1608209722.1808307,3,2.298909902572632
1608209723.8608325,4,2.315746545791626
1608209725.5423505,5,2.291707992553711
1608209727.2282271,6,2.300555944442749
1608209728.921508,7,2.2970404624938965
1608209730.6116796,8,2.3020591735839844
1608209732.2954612,9,2.300215005874634
1608209733.9710865,10,2.307401180267334
1608209735.658543,11,2.3031201362609863
1608209737.3520896,12,2.2922801971435547
1608209739.041713,13,2.286020278930664
1608209740.7230434,14,2.2916557788848877
1608209742.438015,15,2.298765182495117
1608209744.1155646,16,2.287846088409424
1608209745.7991283,17,2.2925515174865723
1608209747.4881978,18,2.2777769565582275
1608209749.1708057,19,2.2887442111968994
1608209750.8684905,20,2.278259038925171
1608209752.55782,21,2.2946438789367676
1608209754.2411902,22,2.290553331375122
1608209755.9429102,23,2.30066180229187
1608209757.635391,24,2.2847721576690674
1608209759.3219907,25,2.290040969848633
1608209761.0322418,26,2.2880616188049316
1608209762.732741,27,2.277451276779175
1608209764.4272125,28,2.288642644882202
1608209766.1173017,29,2.2880377769470215
1608209767.8057246,30,2.259073495864868
1608209769.4924874,31,2.282953977584839
1608209771.1884887,32,2.238957405090332
1608209772.8973901,33,2.239591598510742
1608209774.618011,34,2.281951904296875
1608209776.3171692,35,2.268296718597412
1608209778.0063932,36,2.2178502082824707
1608209779.7159562,37,2.266378164291382
1608209781.4712543,38,2.2280354499816895
1608209783.1679227,39,2.2279813289642334
1608209784.8749459,40,2.2468061447143555
1608209786.5784886,41,2.2364678382873535
1608209788.2827601,42,2.250582218170166
1608209790.001606,43,2.232219696044922
1608209791.7071924,44,2.1570522785186768
1608209793.4086602,45,2.196521520614624
1608209795.1122026,46,2.2020890712738037
1608209796.8142376,47,2.1540234088897705
1608209798.513596,48,2.164128541946411
1608209800.2091448,49,2.181792736053467
1608209801.9101048,50,2.1541850566864014
1608209803.6112838,51,2.0515520572662354
1608209805.314045,52,2.1051409244537354
1608209807.0497322,53,2.0520265102386475
1608209808.7479556,54,2.1542608737945557
1608209810.4453113,55,2.1425981521606445
1608209812.1536715,56,2.053333044052124
1608209813.849899,57,2.099210500717163
1608209815.541757,58,2.0642306804656982
1608209817.2468638,59,2.0235273838043213
1608209818.941391,60,2.0981943607330322
1608209820.6433616,61,2.010629415512085
1608209822.361617,62,2.1421139240264893
1608209824.049795,63,2.092543125152588
1608209825.7440724,64,2.097409725189209
1608209827.4588075,65,1.9913709163665771
1608209829.1603522,66,2.0224430561065674
1608209830.8746629,67,1.9939768314361572
1608209832.5721362,68,1.8256688117980957
1608209834.2785869,69,2.102468490600586
1608209835.9906538,70,1.84618079662323
1608209837.695306,71,1.9555026292800903
1608209839.4072673,72,2.1000709533691406
1608209841.1582785,73,1.888690710067749
1608209842.862709,74,1.8370065689086914
1608209844.574167,75,1.9861562252044678
1608209846.2717307,76,1.970497727394104
1608209847.9735603,77,1.9076377153396606
1608209849.678768,78,1.794458270072937
1608209851.3761282,79,1.964709758758545
