Wall time,Step,Value
1607854065.7005389,3,0.05999999865889549
1607854067.3223848,5,0.08999999612569809
1607854068.1309638,6,0.09999999403953552
1607854069.7484024,8,0.08999999612569809
1607854071.358957,10,0.05999999865889549
1607854072.168938,11,0.07999999821186066
1607854072.975988,12,0.07999999821186066
1607854073.7650921,13,0.07000000029802322
1607854074.5739176,14,0.05999999865889549
1607854075.3794806,15,0.11999999731779099
1607854076.1936038,16,0.08999999612569809
1607854077.0177333,17,0.17000000178813934
1607854077.8198664,18,0.14000000059604645
1607854078.6401303,19,0.14999999105930328
1607854079.4539683,20,0.08999999612569809
1607854081.0730238,22,0.14000000059604645
1607854082.70499,24,0.12999999523162842
1607854083.53675,25,0.17000000178813934
1607854087.634326,30,0.07000000029802322
1607854088.470709,31,0.1599999964237213
1607854089.3001392,32,0.1599999964237213
1607854090.1168616,33,0.17999999225139618
1607854090.9107509,34,0.20999999344348907
1607854092.5299644,36,0.20999999344348907
1607854094.9398065,39,0.25
1607854095.760324,40,0.11999999731779099
1607854097.3922913,42,0.22999998927116394
1607854098.198698,43,0.20999999344348907
1607854099.0145695,44,0.2199999988079071
1607854099.8350964,45,0.23999999463558197
1607854101.461452,47,0.23999999463558197
1607854103.0844386,49,0.19999998807907104
1607854103.9074304,50,0.14999999105930328
1607854106.3150752,53,0.14000000059604645
1607854107.1262345,54,0.1899999976158142
1607854107.94687,55,0.17000000178813934
1607854108.7546592,56,0.14000000059604645
1607854109.5608232,57,0.25999999046325684
1607854112.0044017,60,0.1599999964237213
1607854112.8147163,61,0.1899999976158142
1607854114.4385242,63,0.1599999964237213
1607854115.2534893,64,0.25999999046325684
1607854116.0753922,65,0.14999999105930328
1607854116.8867989,66,0.1599999964237213
1607854117.7029638,67,0.1599999964237213
1607854118.528058,68,0.1899999976158142
1607854119.330746,69,0.1899999976158142
1607854120.960579,71,0.17999999225139618
1607854121.7887523,72,0.2199999988079071
1607854122.6074557,73,0.17999999225139618
1607854123.4209003,74,0.1899999976158142
1607854125.0531986,76,0.20999999344348907
1607854126.6901383,78,0.23999999463558197
1607854127.5008576,79,0.19999998807907104
1607854129.1465251,81,0.22999998927116394
1607854129.9706297,82,0.22999998927116394
1607854131.587182,84,0.26999998092651367
1607854132.3941145,85,0.23999999463558197
1607854133.2182493,86,0.26999998092651367
1607854134.0342846,87,0.25
1607854134.8459506,88,0.25999999046325684
1607854135.648491,89,0.25999999046325684
1607854137.2607415,91,0.25
1607854138.0718231,92,0.22999998927116394
1607854138.8936055,93,0.3100000023841858
1607854139.705864,94,0.3400000035762787
1607854143.821679,99,0.28999999165534973
1607854144.6353812,100,0.2800000011920929
1607854146.2872746,102,0.3499999940395355
1607854147.9358885,104,0.32999998331069946
1607854148.7678218,105,0.28999999165534973
1607854149.6166568,106,0.26999998092651367
1607854152.11202,109,0.23999999463558197
1607854155.4063025,113,0.23999999463558197
1607854157.8895624,116,0.32999998331069946
1607854159.549729,118,0.28999999165534973
1607854160.3909872,119,0.3100000023841858
1607854161.2184587,120,0.2800000011920929
1607854164.5717325,124,0.35999998450279236
1607854165.4059064,125,0.41999998688697815
1607854166.2411137,126,0.4099999964237213
1607854167.0797563,127,0.35999998450279236
1607854168.7425022,129,0.3700000047683716
1607854169.5779192,130,0.3799999952316284
1607854172.0685055,133,0.41999998688697815
1607854174.557402,136,0.429999977350235
1607854175.3821082,137,0.4699999988079071
1607854177.0312974,139,0.5399999618530273
1607854178.6814997,141,0.550000011920929
1607854179.5025177,142,0.47999998927116394
1607854180.3332891,143,0.5199999809265137
1607854181.1658554,144,0.5399999618530273
1607854182.0004737,145,0.4399999976158142
1607854182.8213198,146,0.5299999713897705
1607854184.4668396,148,0.4599999785423279
1607854185.282232,149,0.3799999952316284
1607854186.103026,150,0.4099999964237213
1607854186.9418514,151,0.4899999797344208
1607854188.59526,153,0.4899999797344208
1607854189.411959,154,0.4399999976158142
1607854190.2273273,155,0.4399999976158142
1607854191.8801937,157,0.5299999713897705
1607854192.7012935,158,0.5399999618530273
1607854193.5117483,159,0.4899999797344208
1607854195.1511083,161,0.47999998927116394
1607854195.9794853,162,0.4699999988079071
1607854197.641391,164,0.4599999785423279
1607854198.4718752,165,0.4699999988079071
1607854200.1100774,167,0.5399999618530273
1607854200.927712,168,0.429999977350235
1607854201.748176,169,0.4899999797344208
1607854203.4169698,171,0.5399999618530273
1607854206.736535,175,0.5299999713897705
1607854207.5732958,176,0.5299999713897705
1607854208.3958397,177,0.5799999833106995
1607854209.2469363,178,0.5399999618530273
1607854210.9432316,180,0.5199999809265137
1607854211.7835958,181,0.4599999785423279
1607854213.4510202,183,0.4899999797344208
1607854215.103003,185,0.5699999928474426
1607854215.9315946,186,0.5899999737739563
1607854216.7620335,187,0.5099999904632568
1607854217.5694323,188,0.47999998927116394
1607854219.2086115,190,0.5099999904632568
1607854220.019109,191,0.5799999833106995
1607854225.7771125,198,0.6100000143051147
1607854229.0722892,202,0.5399999618530273
1607854231.5486827,205,0.5600000023841858
1607854232.3738916,206,0.6100000143051147
1607854233.180261,207,0.5899999737739563
1607854234.00344,208,0.5299999713897705
1607854237.3096044,212,0.5600000023841858
1607854238.1302905,213,0.5600000023841858
1607854238.9560263,214,0.5799999833106995
1607854239.7880595,215,0.6200000047683716
1607854242.2839007,218,0.6599999666213989
1607854243.120995,219,0.6499999761581421
1607854243.9481986,220,0.5699999928474426
1607854244.7986815,221,0.6299999952316284
1607854245.6224146,222,0.5600000023841858
1607854246.4553576,223,0.6299999952316284
1607854248.137575,225,0.5999999642372131
1607854248.9775174,226,0.5999999642372131
1607854249.810863,227,0.6399999856948853
1607854251.4553878,229,0.5899999737739563
1607854252.2850027,230,0.6299999952316284
1607854253.105329,231,0.6200000047683716
1607854253.9529083,232,0.5699999928474426
1607854254.777344,233,0.6399999856948853
1607854255.6259534,234,0.6200000047683716
1607854258.1278787,237,0.6899999976158142
1607854258.9743419,238,0.699999988079071
1607854260.6268966,240,0.699999988079071
1607854263.9504237,244,0.75
1607854264.779934,245,0.5299999713897705
1607854266.43211,247,0.6599999666213989
1607854267.2450454,248,0.6800000071525574
1607854268.0646193,249,0.699999988079071
1607854268.89184,250,0.6899999976158142
1607854269.7162902,251,0.5999999642372131
1607854270.5626576,252,0.7299999594688416
1607854273.08882,255,0.75
1607854275.5646617,258,0.6899999976158142
1607854276.3980358,259,0.7400000095367432
1607854277.2279854,260,0.5600000023841858
1607854278.0465212,261,0.7299999594688416
1607854279.7154207,263,0.7699999809265137
1607854283.0056853,267,0.6499999761581421
1607854284.650809,269,0.6399999856948853
1607854286.2978647,271,0.75
1607854287.1464503,272,0.6800000071525574
1607854287.9847133,273,0.5799999833106995
1607854288.822637,274,0.6100000143051147
1607854289.6322248,275,0.7899999618530273
1607854291.2806375,277,0.6599999666213989
1607854292.1106584,278,0.6599999666213989
1607854293.7740219,280,0.6299999952316284
1607854295.4429297,282,0.6899999976158142
1607854297.094619,284,0.6899999976158142
1607854301.2164698,289,0.6499999761581421
1607854302.8540883,291,0.6899999976158142
1607854303.6722693,292,0.7299999594688416
1607854305.3809764,294,0.6299999952316284
1607854306.215178,295,0.6800000071525574
1607854307.0394266,296,0.7199999690055847
1607854307.8100643,297,0.6100000143051147
1607854308.5869846,298,0.7299999594688416
1607854309.3592877,299,0.7099999785423279
1607854360.5626051,300,0.7099999785423279
1607854361.3730135,301,0.7099999785423279
1607854362.1994946,302,0.75
1607854363.0370765,303,0.7400000095367432
1607854366.342133,307,0.7599999904632568
1607854367.1769862,308,0.6599999666213989
1607854368.8361847,310,0.7699999809265137
1607854371.328448,313,0.6800000071525574
1607854374.6824105,317,0.7400000095367432
1607854375.5093389,318,0.6399999856948853
1607854376.329754,319,0.6699999570846558
1607854377.1558769,320,0.6899999976158142
1607854378.8188283,322,0.6699999570846558
1607854379.64637,323,0.6699999570846558
1607854380.4956803,324,0.6699999570846558
1607854381.3168151,325,0.7400000095367432
1607854382.1649294,326,0.7599999904632568
1607854383.009516,327,0.7599999904632568
1607854385.5269997,330,0.7599999904632568
1607854386.3707469,331,0.699999988079071
1607854388.020298,333,0.6599999666213989
1607854389.7090497,335,0.7599999904632568
1607854391.3859484,337,0.7199999690055847
1607854393.1088643,339,0.6800000071525574
1607854394.7666752,341,0.75
1607854395.582654,342,0.6899999976158142
1607854396.4158914,343,0.7599999904632568
1607854397.2616093,344,0.7799999713897705
1607854398.0891256,345,0.7400000095367432
1607854398.9162219,346,0.699999988079071
1607854399.735025,347,0.6899999976158142
1607854400.5478282,348,0.699999988079071
1607854401.3837516,349,0.7799999713897705
1607854403.0516896,351,0.8399999737739563
1607854404.732862,353,0.7400000095367432
1607854405.5675368,354,0.7699999809265137
1607854407.255792,356,0.7699999809265137
1607854408.9202695,358,0.7599999904632568
1607854409.7600372,359,0.7599999904632568
1607854410.6038709,360,0.6399999856948853
1607854411.4396067,361,0.7400000095367432
