Wall time,Step,Value
1608116324.116886,3,2.3064777851104736
1608116336.7521088,5,2.3100075721740723
1608116343.1222615,6,2.3150038719177246
1608116355.8861694,8,2.3009698390960693
1608116368.6526718,10,2.303060293197632
1608116375.0435011,11,2.2881102561950684
1608116381.491089,12,2.2950921058654785
1608116387.9602637,13,2.3028464317321777
1608116394.4108894,14,2.2940895557403564
1608116400.9141612,15,2.293520927429199
1608116407.5230176,16,2.2982230186462402
1608116414.1725783,17,2.308107852935791
1608116420.72262,18,2.2981550693511963
1608116427.303521,19,2.314150810241699
1608116433.8661475,20,2.29298734664917
1608116446.9884253,22,2.3025619983673096
1608116459.8718772,24,2.3168256282806396
1608116466.3431797,25,2.297224521636963
1608116499.0919645,30,2.2979891300201416
1608116505.614715,31,2.288923501968384
1608116512.1354098,32,2.307856798171997
1608116518.5991137,33,2.3141376972198486
1608116525.0737443,34,2.313365936279297
1608116538.0762303,36,2.2956817150115967
1608116557.4803925,39,2.294952869415283
1608116563.9075646,40,2.3070294857025146
1608116576.7180808,42,2.307480573654175
1608116583.1227603,43,2.290318250656128
1608116589.6106608,44,2.3055663108825684
1608116596.0720253,45,2.3005282878875732
1608116608.9679816,47,2.310084104537964
1608116621.811244,49,2.2985031604766846
1608116628.231329,50,2.308169364929199
1608116647.5689812,53,2.300246238708496
1608116654.0018091,54,2.314368963241577
1608116660.4042752,55,2.306792974472046
1608116666.8733387,56,2.2972099781036377
1608116673.300158,57,2.306030035018921
1608116692.6470447,60,2.2923758029937744
1608116699.0508785,61,2.2937607765197754
1608116711.902677,63,2.289425849914551
1608116718.314391,64,2.296786308288574
1608116724.739869,65,2.296788215637207
1608116731.1518111,66,2.2977075576782227
1608116737.5745316,67,2.2983169555664062
1608116743.9849627,68,2.3150715827941895
1608116750.3936868,69,2.2902863025665283
1608116763.2457116,71,2.29429292678833
1608116769.6792538,72,2.2946131229400635
1608116776.095166,73,2.298844337463379
1608116782.4942656,74,2.286137580871582
1608116795.3844564,76,2.2666637897491455
1608116808.2111912,78,2.2834348678588867
1608116814.615044,79,2.2973129749298096
1608116827.408101,81,2.299856185913086
1608116833.8189964,82,2.310974597930908
1608116846.7052252,84,2.2769956588745117
1608116853.1448944,85,2.2994225025177
1608116859.5254471,86,2.2842113971710205
1608116865.9279282,87,2.298546552658081
1608116872.3181162,88,2.2909390926361084
1608116878.6936038,89,2.3012614250183105
1608116891.4669118,91,2.275224208831787
1608116897.8501346,92,2.2981364727020264
1608116904.2406886,93,2.264726161956787
1608116910.6370685,94,2.262968063354492
1608116942.693681,99,2.287818193435669
1608116949.0875106,100,2.2471725940704346
1608116961.8643491,102,2.2693841457366943
1608116974.6441314,104,2.293783187866211
1608116981.075405,105,2.2904715538024902
1608116987.5254133,106,2.278062343597412
1608117006.9212258,109,2.2604572772979736
1608117032.5437994,113,2.1991491317749023
1608117051.7097635,116,2.1989989280700684
1608117064.487698,118,2.2271814346313477
1608117070.8571236,119,2.1606533527374268
1608117077.2571943,120,2.241377592086792
1608117102.9327536,124,2.1691641807556152
1608117109.3743913,125,2.2050671577453613
1608117115.81487,126,2.1059839725494385
