Wall time,Step,Value
1607883950.866343,3,2.3277297019958496
1607883953.2741683,5,2.3254237174987793
1607883954.4798052,6,2.299069881439209
1607883956.8968503,8,2.2993886470794678
1607883959.3212395,10,2.3298051357269287
1607883960.5325742,11,2.3078482151031494
1607883961.738619,12,2.313300848007202
1607883962.9461834,13,2.293292999267578
1607883964.161412,14,2.30810546875
1607883965.3779967,15,2.3241729736328125
1607883966.5990615,16,2.3101770877838135
1607883967.8192644,17,2.3244152069091797
1607883969.0099955,18,2.282184362411499
1607883970.2156034,19,2.3194971084594727
1607883971.4089568,20,2.299980878829956
1607883973.8138478,22,2.308743715286255
1607883976.2276142,24,2.3075876235961914
1607883977.424173,25,2.3053476810455322
1607883983.4748209,30,2.295487880706787
1607883984.680494,31,2.308473587036133
1607883985.8878615,32,2.2899177074432373
1607883987.0900872,33,2.2963576316833496
1607883988.2891223,34,2.2954440116882324
1607883990.6840165,36,2.2972171306610107
1607883994.3759673,39,2.3015196323394775
1607883995.5820785,40,2.286158800125122
1607883997.9871974,42,2.2920007705688477
1607883999.1828983,43,2.2922213077545166
1607884000.3959932,44,2.284762144088745
1607884001.609189,45,2.283517599105835
1607884004.0091932,47,2.2936813831329346
1607884006.4234872,49,2.3031044006347656
1607884007.6224253,50,2.2698187828063965
1607884011.2280555,53,2.2887380123138428
1607884012.4360871,54,2.2799150943756104
1607884013.634781,55,2.301595687866211
1607884014.8420162,56,2.2877047061920166
1607884016.0383205,57,2.2521588802337646
1607884019.6647213,60,2.2447011470794678
1607884020.8681915,61,2.277639865875244
1607884023.2879555,63,2.2727150917053223
1607884024.4904988,64,2.2751832008361816
1607884025.6947608,65,2.249417781829834
1607884026.911378,66,2.2689788341522217
1607884028.1101818,67,2.2583911418914795
1607884029.3169894,68,2.2742974758148193
1607884030.5229645,69,2.26651930809021
1607884032.94024,71,2.262578010559082
1607884034.1484144,72,2.244124412536621
1607884035.3630238,73,2.2326037883758545
1607884036.5920098,74,2.2424607276916504
1607884039.031008,76,2.237534999847412
1607884041.4387975,78,2.207476854324341
1607884042.6543841,79,2.22957181930542
1607884045.0634449,81,2.2394590377807617
1607884046.2716658,82,2.2368931770324707
1607884048.6896796,84,2.2272751331329346
1607884049.889253,85,2.191601514816284
1607884051.090678,86,2.2083818912506104
1607884052.2943425,87,2.200201988220215
1607884053.5092633,88,2.1759626865386963
1607884054.721431,89,2.2445201873779297
1607884057.1253695,91,2.1443183422088623
1607884058.3315005,92,2.1140711307525635
1607884059.5327508,93,2.1454193592071533
1607884060.7316756,94,2.1091468334198
1607884066.7681017,99,2.1818034648895264
1607884067.9807925,100,2.04733943939209
1607884070.396696,102,2.1346492767333984
1607884072.807999,104,2.0327959060668945
1607884074.019421,105,2.0074269771575928
1607884075.2277856,106,2.1097981929779053
1607884078.8353739,109,2.0909571647644043
1607884083.7020013,113,1.9206993579864502
1607884087.3227239,116,1.9553364515304565
1607884089.7326212,118,2.1520659923553467
1607884090.9485173,119,1.9746906757354736
1607884092.1533427,120,2.1522231101989746
1607884097.0154688,124,1.986048698425293
1607884098.265418,125,1.9401555061340332
1607884099.481504,126,1.9515269994735718
1607884100.6899524,127,1.9170427322387695
1607884103.098791,129,1.932043194770813
1607884104.313688,130,1.9938502311706543
1607884107.9461272,133,1.8576092720031738
1607884111.5808008,136,1.9763176441192627
1607884112.7890575,137,1.8106640577316284
1607884115.2111473,139,2.0358214378356934
1607884117.6327841,141,1.9823670387268066
1607884118.8499756,142,1.936069130897522
1607884120.0490875,143,1.8565716743469238
1607884121.2626455,144,1.6905769109725952
1607884122.4740543,145,2.0214927196502686
1607884123.6913788,146,1.8478072881698608
1607884126.102973,148,1.812353491783142
1607884127.3231974,149,1.7067755460739136
1607884128.5228894,150,1.8117882013320923
1607884129.7400951,151,1.8336998224258423
1607884132.1886742,153,1.7617038488388062
